,Word,Conc.M
2131,expedient,2.0
2132,isolate,2.67
2133,landing,3.87
2134,related,2.56
2139,chair,4.58
2140,recycled,3.9
2141,burned,3.72
2143,proved,2.5
2146,gasoline,4.72
2147,burn,4.11
2148,shuttle,4.63
2151,participation,2.86
2153,marketing,2.33
2154,kidding,1.82
2156,minor,2.61
2158,lawsuit,2.94
2159,majority,2.54
2164,examine,2.86
2165,spectrum,2.97
2166,difficulty,1.9
2167,met,2.58
2168,lazy,2.67
2169,homeless,3.04
2171,hurry,2.63
2172,bicycle,4.89
2173,jazzercise,3.92
2176,routine,2.7
2177,aerobatics,3.15
2178,lifting,3.9
2179,ringside,3.72
2182,dilemma,2.0
2183,scratch,4.16
2186,confusing,1.84
2187,provider,3.78
2199,fully,1.89
2200,manned,3.52
2201,electronic,3.3
2202,ignition,3.37
2203,locked,4.43
2204,battery,4.67
2209,leadership,2.43
2210,smog,4.14
2211,heavily,3.15
2212,cow,4.96
2213,manure,4.64
2224,mall,4.83
2225,devote,2.0
2226,impossible,1.66
2264,practice,2.52
2265,resistance,2.68
2266,persuade,2.07
2267,behavior,2.19
2268,detrimental,2.17
2269,stealing,3.28
2270,robbery,3.93
2271,tech,3.03
2274,shift,2.81
2276,turned,3.38
2278,study,3.7
2279,rehabilitate,1.76
2299,classes,3.74
2301,relax,2.86
2302,harder,2.0
2303,relate,2.0
2305,gym,4.83
2306,gymnasium,4.81
2307,physically,2.48
2308,position,2.62
2309,international,2.82
2312,admit,2.32
2313,shape,3.14
2315,stopped,3.25
2317,brave,2.26
2319,carton,5.0
2320,horse,5.0
2323,convenience,2.04
2324,development,2.41
2326,central,2.71
2327,residential,2.62
2329,architecture,3.59
2330,landscaping,4.21
2331,finance,3.36
2332,financial,2.52
2334,mini,2.89
2335,van,4.72
2337,minimum,2.25
2338,salad,4.97
2370,feared,2.18
2374,production,2.59
2376,mainly,2.0
2378,fox,4.97
2382,natural,1.85
2383,gas,4.29
2384,understanding,1.92
2385,beam,3.96
2387,wise,1.97
2388,mechanic,4.38
2389,fixing,2.9
2390,alternator,4.27
2391,starter,3.38
2393,unit,3.77
2395,emotional,2.0
2399,liberty,1.85
2400,sweet,4.0
2401,litter,4.47
2402,zoo,4.81
2406,thrill,2.46
2407,fat,4.52
2408,miniature,3.46
2409,outdoor,3.93
2410,flooding,4.38
2411,causing,1.55
2412,deck,4.77
2414,likely,1.76
2415,dye,4.58
2416,bridge,4.97
2417,concrete,4.59
2418,slab,4.29
2419,politics,2.66
2420,uncomfortable,2.07
2421,cheap,2.11
2422,picky,2.11
2424,brown,4.48
2425,punishable,1.96
2427,steady,2.25
2429,bright,3.92
2430,ending,2.31
2431,rainfall,4.93
2435,magazine,5.0
2437,unprepared,2.07
2438,stood,3.41
2439,mesquite,3.5
2440,avid,1.72
2443,organized,2.63
2445,pregnant,4.59
2449,director,4.04
2451,communism,1.86
2452,economic,2.2
2457,september,3.81
2460,member,3.07
2461,professional,2.14
2462,connection,3.0
2463,bingo,4.0
2467,union,3.38
2468,soviet,3.15
2486,embarrassed,2.0
2487,growing,2.89
2488,save,2.42
2489,activity,2.72
2494,chop,4.48
2495,dill,4.07
2500,lead,4.1
2503,fed,3.19
2505,hunting,3.96
2506,wore,3.0
2507,low,3.34
2508,shorts,4.82
2510,skirt,4.82
2511,suit,4.97
2512,tuck,3.86
2513,pocket,4.68
2516,corporate,2.27
2517,infant,4.93
2518,entertaining,2.04
2519,bar,4.67
2520,homemade,2.9
2521,bread,4.92
2522,crawfish,5.0
2526,grill,4.86
2527,blank,3.12
2529,gene,3.59
2532,refrigerator,5.0
2533,till,4.0
2534,indifferent,1.89
2535,finishing,2.36
2536,spaghetti,5.0
2537,belt,4.9
2538,pot,4.81
2539,afternoons,2.86
2540,girlfriend,4.25
2541,pump,4.31
2543,stress,2.62
2544,conditioning,2.25
2545,scrub,3.86
2546,dried,3.54
2547,asphalt,4.83
2548,bureau,4.04
2550,planting,3.63
2552,glory,1.45
2554,drama,2.34
2555,red,4.24
2556,exhausted,2.87
2557,eighth,3.62
2558,acre,4.18
2559,employee,4.1
2560,occasionally,2.07
2561,angel,3.82
2580,lonesome,1.83
2581,raspberry,4.93
2582,rise,4.04
2586,marinate,3.55
2587,formal,2.7
2588,dining,3.75
2589,cooker,4.22
2590,melted,3.66
2591,butter,4.9
2592,chopped,3.59
2593,quarter,4.43
2594,cup,5.0
2595,experiment,3.38
2596,baked,4.19
2597,potato,4.85
2598,grandmother,4.65
2599,hurting,3.03
2601,forgot,2.18
2603,argument,2.85
2605,walker,4.42
2608,pitching,3.82
2612,told,2.31
2616,pennant,4.37
2617,squeaker,3.58
2618,hued,2.73
2621,classroom,4.76
2622,score,3.38
2623,bench,4.87
2624,president,4.4
2625,decline,2.76
2626,clock,5.0
2628,zone,3.07
2629,theirs,2.4
2630,limit,2.28
2635,opposed,2.14
2637,rusted,4.44
2638,footage,3.42
2639,astronomical,2.92
2641,backwards,3.17
2643,electronics,4.37
2644,immigration,3.03
2645,brick,4.83
2650,visit,3.92
2652,equally,1.59
2653,spouse,3.85
2655,dangerous,2.13
2656,invasion,3.65
2657,necessary,1.8
2658,filling,3.84
2659,biggest,3.07
2661,sometime,1.47
2662,facilities,4.14
2663,membership,3.04
2668,leukemia,3.57
2669,raping,3.26
2670,killing,3.43
2671,conservative,1.96
2672,associated,2.12
2673,vegan,3.79
2681,probation,2.48
2682,domestic,2.57
2683,prevalent,1.83
2685,value,1.62
2686,obsessive,2.03
2688,saving,2.36
2689,phase,2.46
2691,gap,3.92
2692,fill,3.32
2695,tune,3.5
2696,cowboy,4.72
2698,breeding,2.96
2709,twin,4.17
2716,draft,3.15
2717,hey,1.63
2718,tape,4.9
2719,hand,4.72
2721,individuality,2.07
2722,movement,3.63
2723,repetitious,2.7
2726,record,4.15
2732,exposed,2.71
2733,inventory,3.74
2734,slave,4.38
2741,violence,3.07
2743,inherent,1.64
2747,homework,4.5
2748,helping,2.53
2766,speak,3.7
2767,exposure,2.39
2769,twelve,3.61
2770,peel,4.61
2771,complain,2.6
2772,service,2.21
2774,fear,2.57
2775,excellent,2.11
2776,scouting,2.63
2779,empty,3.43
2780,ended,2.08
2782,loving,1.73
2784,sticky,3.59
2785,hive,4.83
2787,cleaning,3.71
2790,intelligence,2.24
2791,gulf,4.08
2793,recycle,2.97
2795,successful,2.07
2799,direct,2.15
2820,percent,2.7
2835,fiction,2.14
2837,popcorn,5.0
2838,shadow,4.54
2839,sack,4.84
2840,fresh,1.97
2844,crayon,4.87
2847,stick,4.59
2848,attractive,2.64
2853,rent,3.48
2856,incentive,2.26
2857,responsible,1.69
2859,modern,2.31
2860,versed,1.96
2861,birthday,3.2
2884,esteem,1.83
2886,resolve,1.96
2901,jimmy,3.93
2904,courtroom,4.63
2905,bike,5.0
2906,attorney,4.52
2907,appreciate,2.23
2908,citizen,4.43
2909,extreme,1.96
2910,complex,1.96
2911,everywhere,2.0
2915,weed,4.9
2917,stringent,1.66
2919,representative,3.39
2921,differently,1.87
2923,pronounce,2.63
2933,balance,2.89
2938,pollution,3.75
2939,camp,4.35
2940,agency,3.87
2941,internship,3.0
2945,auction,3.93
2946,hilly,3.88
2947,canyon,4.81
2948,tournament,4.11
2953,righty,2.92
2954,strangler,3.77
2955,march,4.03
2956,whatsoever,1.17
2957,drop,4.21
2960,trombone,4.9
2961,counter,4.17
2962,trend,2.42
2963,summertime,2.96
2969,grand,1.67
2970,hearing,3.18
2971,complicated,2.21
2972,closet,4.83
2973,fascist,2.26
2974,mayor,4.37
2975,mistrial,2.12
2976,voting,3.29
2978,victim,3.59
2979,dumb,2.36
2980,frustrating,1.81
2981,tend,2.0
2982,sensationalize,1.83
2984,calling,2.85
2985,kick,4.33
2986,terminal,3.86
2987,pertaining,1.5
2988,alive,3.14
2989,nickel,4.79
2992,japan,4.82
2993,spent,3.0
2994,giving,2.15
2996,software,4.08
2997,file,4.41
2999,judgment,1.68
3001,bonding,2.48
3004,messy,3.59
3005,boring,2.07
3007,bed,5.0
3008,delayed,2.08
3009,frantic,2.1
3010,dead,4.07
3012,range,3.22
3014,seventeen,3.19
3015,tasting,3.6
3016,texture,3.83
3018,tired,3.0
3019,outdoors,4.61
3020,tub,4.64
3021,pleased,2.37
3023,seedling,4.56
3024,latex,4.77
3025,grower,4.0
3026,understandable,1.85
3027,fantastic,1.78
3030,flavor,3.55
3032,router,4.19
3033,pour,4.14
3036,principle,1.7
3037,civic,2.45
3038,freezer,4.87
3039,backyard,4.57
3041,rounded,3.5
3042,lid,4.96
3043,discuss,3.17
3048,annual,1.78
3049,begin,2.56
3051,rely,1.93
3052,amazed,1.52
3056,commentary,2.96
3060,flower,5.0
3061,perennial,2.93
3064,pulley,4.74
3065,robbing,3.73
3066,execute,2.76
3070,uninsured,2.29
3071,automotive,4.19
3073,method,2.41
3081,consistently,2.04
3087,encourage,2.61
3091,choose,2.62
3092,lyrics,3.86
3093,beg,2.96
3095,instrumental,2.89
3097,certified,2.52
3100,broad,2.45
3101,transportation,3.89
3102,expert,2.85
3106,shooting,3.85
3107,lemon,5.0
3108,region,3.19
3110,improvement,2.6
3112,leader,3.89
3115,carefully,2.15
3116,stir,3.76
3117,institution,3.33
3118,skillet,4.73
3119,theater,4.92
3120,iron,4.59
3121,wedge,4.41
3122,board,4.57
3123,assembly,3.79
3124,chew,3.93
3125,rebuild,3.5
3128,retire,3.11
3129,ideal,1.37
3130,melt,3.96
3131,funded,2.93
3132,regards,2.04
3133,addicted,2.13
3135,gross,2.96
3137,elk,4.93
3140,medium,3.0
3144,blackened,3.59
3148,blue,3.76
3149,retriever,4.15
3153,pleasant,1.55
3154,trainer,4.31
3155,fund,3.18
3156,route,3.88
3159,northern,3.13
3163,accustomed,2.07
3164,colorful,3.78
3165,hardy,2.22
3166,influence,2.11
3167,phone,4.86
3168,broken,4.11
3169,finally,1.67
3170,practical,2.14
3171,wonderfully,1.5
3172,clay,4.93
3173,classical,2.18
3175,release,3.24
3176,fail,3.0
3178,glass,4.82
3179,exterior,4.0
3180,narrow,3.04
3181,wagon,4.89
3182,heavy,3.37
3183,metal,4.87
3185,artist,4.24
3188,dealership,4.04
3190,demo,3.66
3197,style,2.67
3199,push,4.21
3201,ninety,3.39
3203,yesterday,3.0
3204,wharf,4.6
3205,heinous,1.71
3206,yellow,4.3
3207,improving,2.36
3208,romanesque,2.36
3210,painless,2.29
3211,particularly,1.64
3212,consistent,2.21
3215,pact,2.52
3216,senior,2.97
3218,funds,4.17
3219,molding,4.39
3220,fifteen,3.37
3221,welcome,2.07
3222,anger,2.41
3223,given,2.33
3225,policeman,4.93
3227,publicity,2.74
3229,salesman,4.81
3231,suburb,3.76
3232,habitual,2.0
3233,enforce,2.4
3234,settle,2.31
3235,thorough,1.66
3237,murder,3.61
3238,cliff,4.71
3239,housing,4.0
3240,storage,3.47
3242,stadium,4.79
3243,downtown,4.39
3244,loop,4.26
3245,date,3.9
3247,poorly,2.0
3249,choosing,2.17
3251,otherwise,1.57
3253,oak,4.82
3257,accidental,2.17
3258,necessarily,1.36
3259,accomplished,1.7
3260,proposal,2.75
3261,shut,3.38
3264,filled,3.03
3265,immediate,2.1
3266,accent,3.26
3267,upper,3.37
3268,territory,3.41
3274,touch,3.86
3275,hotel,4.93
3278,lobster,4.86
3280,basically,1.32
3282,menu,4.67
3283,cookbook,4.9
3284,freak,2.93
3286,spell,3.32
3289,stayed,3.0
3291,picture,4.52
3292,reserve,2.29
3293,contest,3.52
3294,shrimp,4.8
3295,permission,2.27
3296,reputation,1.64
3297,swim,4.43
3299,debt,2.72
3301,hold,3.68
3303,tops,3.83
3306,properly,1.93
3307,threatening,2.37
3308,core,3.96
3310,product,4.17
3311,scientist,4.24
3312,writing,3.7
3314,reaction,2.41
3315,anxious,1.68
3317,alarm,4.47
3321,binary,3.0
3322,code,3.0
3323,minority,2.65
3326,express,2.21
3327,compare,2.52
3328,fisher,4.22
3329,alternate,2.43
3331,resurrection,2.3
3332,catfish,4.85
3333,substantial,2.03
3335,inspiring,1.55
3350,mood,1.75
3362,desert,4.86
3363,river,4.89
3364,scouts,4.19
3365,map,4.93
3366,notebook,4.92
3377,consist,2.07
3402,passion,2.3
3404,tank,4.8
3407,remorse,2.0
3415,peer,3.83
3416,convict,4.11
3419,openly,1.55
3425,final,2.67
3426,fight,4.2
3427,swoosh,2.78
3428,trooper,4.0
3429,retry,2.38
3430,female,4.57
3431,male,4.45
3432,pure,1.87
3434,mistake,1.97
3435,grandpa,4.39
3436,realistic,2.07
3437,doubt,1.79
3438,bust,3.73
3440,treadmill,4.93
3442,shortsighted,2.28
3443,verdict,2.19
3444,title,3.32
3447,fourth,3.39
3454,afternoon,3.7
3456,relationship,2.8
3457,attitude,1.97
3459,nut,4.52
3460,elementary,2.24
3461,continue,2.36
3463,rape,3.61
3464,commit,2.17
3466,principal,3.46
3469,hockey,4.31
3470,woods,4.87
3471,content,2.59
3473,card,4.9
3474,spooky,2.25
3475,definite,2.07
3477,bedroom,4.9
3478,taker,2.3
3480,stretch,3.62
3481,taco,4.93
3482,exerciser,4.3
3483,bus,4.9
3485,automatically,2.03
3488,playground,4.77
3492,jersey,4.56
3495,picked,2.63
3496,downhill,3.97
3497,peeve,2.0
3498,poodle,4.89
3500,warehouse,4.69
3501,grub,3.86
3503,mice,4.84
3504,charging,3.34
3505,profession,2.83
3506,virus,3.48
3507,defendant,3.8
3508,fanatic,2.25
3509,theft,2.93
3510,stray,2.76
3511,bullet,4.83
3512,authentic,2.31
3513,result,2.85
3514,defense,2.45
3516,hero,3.07
3517,housekeeper,4.36
3518,aggressive,2.54
3519,enjoyable,2.04
3520,miracle,1.96
3522,barely,1.71
3524,lube,4.0
3526,rebel,3.07
3527,encouraging,2.0
3528,graduating,2.54
3529,assistance,2.25
3530,input,2.5
3532,permanent,2.76
3533,sufficient,1.9
3535,corps,3.43
3536,peace,1.62
3537,kicking,4.07
3542,bound,3.43
3553,townhouse,4.86
3576,latest,2.07
3577,letter,4.7
3581,volleyball,4.93
3585,broke,3.29
3588,short,3.61
3589,steal,3.84
3592,stupid,1.75
3593,simply,1.83
3594,bidder,3.4
3595,highest,2.72
3596,culture,2.04
3597,fetched,2.93
3611,raising,3.0
3618,thrown,4.33
3620,dumpster,4.68
3622,reminder,2.41
3624,wholeheartedly,1.55
3631,mile,3.63
3647,aside,2.21
3648,traveling,3.5
3650,wrote,3.55
3659,separate,3.25
3660,drawn,2.79
3662,ultimately,1.26
3663,supporting,2.52
3666,sexual,2.5
3669,scriptural,2.65
3670,lunatic,3.27
3671,soon,1.79
3672,anytime,1.57
